date,ABT,AYI,ADBE,AMD,AAP,AES,AMG,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,AGN,ADS,LNT,ALL,GOOGL,MO,AMZN,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,ADI,ANSS,ANTM,AON,AOS,APA,AIV,AAPL,AMAT,APTV,ADM,AJG,AIZ,T,ADSK,ADP,AZO,AVB,AVY,BLL,BAC,BK,BAX,BDX,BRK.B,BBY,BIIB,BLK,HRB,BA,BWA,BXP,BSX,BMY,AVGO,CHRW,COG,CDNS,CPB,COF,CAH,CBOE,KMX,CCL,CAT,CBS,CELG,CNC,CNP,CTL,CERN,CF,SCHW,CHTR,CHK,CVX,CMG,CB,CHD,CI,XEC,CINF,CTAS,CSCO,C,CTXS,CLX,CME,CMS,KO,CTSH,CL,CMCSA,CMA,CAG,CXO,COP,ED,STZ,COO,GLW,COST,CCI,CSX,CMI,CVS,DHI,DHR,DRI,DVA,DE,DAL,XRAY,DVN,DLR,DFS,DISCA,DISCK,DISH,DG,DLTR,D,DOV,DTE,DRE,DUK,ETFC,EMN,ETN,EBAY,ECL,EIX,EW,EA,EMR,ETR,EOG,EQT,EFX,EQIX,EQR,ESS,EL,ES,RE,EXC,EXPE,EXPD,ESRX,EXR,XOM,FFIV,FAST,FRT,FDX,FIS,FITB,FE,FISV,FLIR,FLS,FLR,FMC,FL,F,FBHS,BEN,FCX,GPS,GRMN,IT,GD,GE,GIS,GM,GPC,GILD,GPN,GS,GT,GWW,HAL,HBI,HOG,HRS,HIG,HAS,HCA,HCP,HP,HSIC,HSY,HES,HOLX,HD,HON,HRL,HST,HPQ,HUM,HBAN,HII,IDXX,ITW,ILMN,INTC,ICE,IBM,INCY,IP,IPG,IFF,INTU,ISRG,IVZ,IRM,JEC,JBHT,SJM,JNJ,JCI,JPM,JNPR,KSU,K,KEY,KMB,KIM,KMI,KLAC,KSS,KR,LB,LH,LRCX,LEG,LEN,LUK,LLY,LNC,LKQ,LMT,L,LOW,LYB,MTB,MAC,M,MRO,MPC,MAR,MMC,MLM,MAS,MA,MAT,MKC,MCD,MCK,MDT,MRK,MET,MTD,MGM,KORS,MCHP,MU,MSFT,MAA,MHK,TAP,MDLZ,MNST,MCO,MS,MOS,MSI,MYL,NDAQ,NOV,NTAP,NFLX,NWL,NEM,NEE,NLSN,NKE,NI,NBL,JWN,NSC,NTRS,NOC,NRG,NUE,NVDA,ORLY,OXY,OMC,OKE,ORCL,PCAR,PKG,PH,PDCO,PAYX,PNR,PBCT,PEP,PKI,PRGO,PFE,PCG,PM,PNW,PXD,PNC,RL,PPG,PPL,PFG,PG,PGR,PLD,PRU,PEG,PSA,PHM,PVH,PWR,QCOM,DGX,RRC,RJF,RTN,O,RHT,REG,REGN,RF,RSG,RMD,RHI,ROK,COL,ROP,ROST,RCL,CRM,SBAC,SCG,SLB,STX,SEE,SRE,SHW,SIG,SPG,SWKS,SLG,SNA,SO,LUV,SPGI,SWK,SBUX,STT,SRCL,SYK,STI,SNPS,SYY,TROW,TPR,TGT,TEL,FTI,TXN,TXT,TMO,TIF,TJX,TMK,TSCO,TDG,TRV,TRIP,TSN,UDR,ULTA,USB,UAA,UNP,UAL,UNH,UPS,URI,UTX,UHS,UNM,VFC,VLO,VAR,VTR,VRSN,VRSK,VZ,VRTX,VIAB,V,VNO,VMC,WMT,WBA,DIS,WM,WAT,WEC,WFC,HCN,WDC,WU,WY,WHR,WMB,WYNN,XEL,XRX,XLNX,XL,XYL,YUM,ZBH,ZION,MMM,ACN,ATVI,DPZ,DXCM,LYV,ZBRA,STE,ODFL,WRB,LVS,NVR,LDOS,IEX,TMUS,MKTX,BMS,WAB,ATO,TFX,FRC,CE,MXIM,JKHY,FTNT,ROL,CPRT,FLT,BR,HFC,ABMD,MSCI,TTWO,SIVB,NKTR,IPGP,AIR.c,ACA.c,ATO.c,RMS.c,SAF.c,AI.c,CA.c,FP.c,OR.c,AC.c,EN.c,SAN.c,CS.c,BN.c,RI.c,MC.c,SW.c,ML.c,HO.c,KER.c,UG.c,EL.c,SU.c,VIE.c,SGO.c,CAP.c,DG.c,VIV.c,PUB.c,DSY.c,GLE.c,BNP.c,RNO.c,ORA.c,ENGI.c,LR.c,URW.c,FTI.c,MT.c,STM.c
2012-01-06,22.3736,48.4305,28.72,5.43,70.1466,9.6573,95.0366,18.1237,24.9127,69.8548,32.76,16.612000000000002,46.675,52.3626,74.45,23.71,59.5681,97.2786,16.3075,23.8104,326.0164,19.0845,182.61,23.451,5.2785,29.6585,42.7969,20.6121,52.0975,26.331,41.6255,33.8541,27.1645,53.2531,21.4444,29.0959,56.94,62.0248,41.8817,9.3404,83.0085,17.2518,52.2344,9.3886,17.0074,23.2288,25.8823,34.5283,19.0047,30.96,39.6481,338.04,99.0822,24.2719,17.2468,5.5616,17.2059,23.6816,63.4625,76.39,18.7196,115.5,143.21,12.1347,60.4808,29.7287,75.8975,5.3,26.8382,23.4714,56.0012,19.0336,10.19,24.6781,39.2309,33.4618,21.5938,30.32,25.484,74.8779,25.3359,33.61,10.59,13.8138,18.9118,31.4033,25.4175,10.8815,56.62,4273.7226,78.9251,348.95,53.1542,19.8831,43.4508,58.0209,23.3379,33.4277,14.6741,25.9045,48.2156,52.786,32.1371,16.3935,26.6533,32.1355,36.8903,10.5974,23.2847,16.0789,99.79799999999999,41.7938,42.5334,18.4252,69.5447,11.0377,64.2507,35.9703,19.2748,75.6231,34.6741,11.8292,35.4985,30.0767,38.91,68.0306,7.3921,33.4452,57.4776,46.7995,20.9415,21.1537,18.66,27.9771,38.4763,41.285,36.8734,32.4881,40.0926,8.668,44.5494,8.2981,33.8113,34.6598,12.8152,53.0539,31.3144,36.44,19.67,36.1975,48.8919,47.7048,28.9878,35.0146,86.8346,36.7544,110.4341,50.5277,26.7169,70.4879,29.3175,26.7966,37.1613,49.39,18.2957,62.5551,106.72,18.1397,70.2182,79.5945,23.1795,10.7421,29.0992,14.6,22.4236,29.2866,44.8471,30.3107,20.284000000000002,7.9038,16.160999999999998,24.8419,31.7545,14.1133,27.7302,34.7,55.7843,14.2423,30.261,17.7184,48.674,18.5545,22.9676,82.5689,13.4757,161.9447,30.2208,4.3507,31.9459,30.8017,13.9371,24.934,17.3715,25.9118,44.8095,25.9333,50.1575,49.6248,18.57,35.9476,44.0461,12.3807,10.7973,10.1676,85.9359,4.5731,29.4449,39.63,39.1825,31.77,19.5805,21.0523,137.6027,16.3,22.6634,8.1721,45.0027,48.853,153.4865,14.9167,15.9139,39.9386,41.1405,62.393,51.1555,19.2456,28.2387,18.109,63.0863,38.9608,6.3838,53.2849,10.8539,23.3182,30.4193,33.2216,10.4318,24.6333,87.41,34.3451,17.0297,19.3632,21.6366,31.0445,17.1905,15.615,61.5959,35.6158,22.5938,20.3306,65.1064,33.1768,24.0488,26.1943,12.6253,28.3573,25.6121,67.3324,8.9429,32.693000000000005,21.6094,43.1355,78.9481,73.578,32.7515,29.4284,20.1311,155.36,10.5101,26.0,28.5074,7.2,23.1178,45.4236,59.5,35.407,20.9462,15.8967,32.1929,13.6532,44.9601,39.5571,21.47,21.122,56.2115,30.217,12.3271,13.4988,53.3182,46.1824,23.4326,22.2031,6.8346,43.0815,36.9476,61.6428,34.146,48.9834,15.6388,31.9617,13.3836,79.86,62.526,34.8627,24.9293,23.872,29.5664,20.2732,66.0637,23.3539,23.046999999999997,20.019000000000002,9.2076,51.3698,20.0834,90.637,15.8724,33.1749,52.4672,34.7293,91.9738,48.2564,121.4926,36.8912,17.7386,18.7967,50.8609,14.6203,22.1846,40.4066,23.1555,99.8055,6.417000000000001,72.7622,21.5617,43.901,49.2229,58.5653,29.2242,39.5942,23.8898,43.04,28.0106,65.79,3.6847,22.2843,21.6982,24.3768,60.282,50.4239,85.5287,22.3684,21.5464,25.265,42.9482,33.5592,53.8659,11.9932,15.2391,43.4001,84.8365,39.1154,86.37,15.764000000000001,56.1151,44.5355,30.4364,7.9249,39.1613,59.1791,20.297,35.0599,77.45,45.9615,16.7503,26.87,22.8368,45.6922,47.9449,38.1325,24.3039,48.2444,23.9443,18.7949,45.7726,55.7466,14.8791,26.916999999999998,31.6948,50.0751,48.7983,22.7628,18.1906,18.4709,68.7439,22.5208,9.2688,44.9837,18.21,46.4028,57.2277,29.63,30.0726,37.7193,17.4485,26.2227,14.2774,60.9279,31.2578,35.4,39.0218,26.443,34.05,39.3784,23.654,40.9238,37.4935,47.9692,27.349,35.7447,26.1092,74.15,25.9429,22.1414,39.7556,26.8445,13.9205,13.9778,39.7668,17.551,80.1295,20.4756,17.7777,26.5396,17.4331,22.3929,36.4519,50.1987,15.7267,67.0887,43.6755,11.2907,28.4579,8.83,9.66,35.11,26.4656,17.0577,19.11,28.1654,711.63,18.4523,33.4419,10.7628,27.4638,24.927,33.9981,26.0386,55.5893,28.8302,38.5741,19.9146,29.2677,20.41,8.6219,11.6475,31.18,18.9164,17.8827,18.14,30.8717,14.76,51.61,5.73,38.3793,21.2032,2.9934,22.7492,221.1454,19.958,55.0022,13.2715,26.1431,70.1347,15.6975,15.492,39.428000000000004,6.1625,39.0426,62.2568,91.2877,45.7265,36.1055,20.0193,87.2606,8.4838,54.1617,33.6276,5.4836,22.8968,20.8959,25.373,10.2394,30.0219,28.7893,11.322194,20.0549,21.0675,7.3429,12.4088,20.8253,88.09899999999999,25.455,27.8898,3.3923
2012-01-13,22.3936,54.9751,28.97,5.66,70.1074,9.988999999999999,95.6378,17.6894,26.0185,72.76,32.22,16.3084,49.5818,53.498999999999995,74.62,24.08,58.6257,100.5895,16.0936,24.6262,313.4626,19.2439,178.42,23.6264,5.6273,30.0803,44.118,21.8467,53.8874,26.3557,41.8781,33.161,29.0589,55.5885,22.335,29.6795,57.35,63.0596,42.0088,9.4478,79.4158,16.9887,51.9141,9.8064,18.7044,23.3087,25.9374,31.9619,19.2544,31.92,39.6987,344.44,97.7606,23.6239,17.4884,5.9486,18.0473,24.2294,65.0962,77.77,18.7737,116.03,149.1581,12.2392,60.9876,33.6457,74.5742,5.52,26.5088,26.1742,54.9714,15.8476,9.92,25.4863,42.4712,33.2122,22.1365,32.64,26.5448,80.1325,25.2994,36.315,10.9675,13.4957,18.6921,30.4582,27.7599,10.9945,56.96,3830.7562,77.3074,354.62,53.3008,19.6489,45.4435,56.3282,23.7793,33.4814,14.8376,27.8915,50.4157,53.4698,32.2058,16.6057,25.9031,33.0694,36.3645,10.8958,24.5523,16.3406,98.4744,40.4593,42.591,19.3999,70.631,11.4338,63.8389,36.7288,19.4871,79.0433,35.2511,12.6767,37.085,30.2259,39.225,69.9814,7.8629999999999995,34.3006,56.013000000000005,46.6662,22.846,22.2039,19.81,27.9868,38.5987,41.375,36.2784,33.9305,40.0627,9.0405,44.1352,9.0418,36.9862,37.277,12.811,54.3282,31.4539,36.605,18.04,37.2647,48.6252,48.0628,25.3559,35.0146,93.1577,36.299,111.3414,50.8268,26.1292,71.1253,28.3542,26.2652,38.08,49.15,18.3782,62.3787,106.78,18.6934,70.3509,84.13799999999999,23.6268,11.1721,29.0716,15.1975,22.8076,30.1753,46.4252,31.055,20.2152,8.1266,16.6829,24.3363,34.5174,14.3172,28.6168,35.28,58.2427,14.3874,30.6914,18.7775,49.3988,19.4697,23.3293,87.4654,12.0081,167.3559,29.3223,4.4635,33.9233,31.8207,15.1716,25.5515,18.5846,26.4064,41.2104,26.6353,50.8104,49.7391,19.26,36.2056,45.2594,12.3679,11.2078,10.2023,88.2276,4.7071,30.6117,41.31,40.478,35.71,19.4952,21.3195,135.0548,16.87,23.0663,8.3303,46.2747,50.4256,153.1465,15.5272,15.8787,41.7139,43.7532,63.5293,51.4948,19.3813,28.6859,18.6586,65.223,39.1923,6.6518,53.3362,11.3619,23.2969,30.5276,33.5502,10.4059,25.66,86.94,34.9442,16.8277,20.8914,23.0494,31.0912,18.055999999999997,15.87,62.7819,36.0974,22.5766,22.9627,67.4747,33.3822,23.9514,26.0065,13.1717,29.9565,26.154,71.6706,9.4842,32.3269,21.5979,43.8461,78.7519,72.2406,32.4326,29.3136,21.5629,163.59,11.6621,26.56,28.4994,7.23,23.237,42.8067,62.52,35.7077,21.0689,16.165,32.2828,14.28,47.1026,39.4976,21.71,21.4419,58.0373,29.0665,13.4828,13.6496,54.5399,46.3391,22.7772,22.2734,6.8821,42.7207,36.0117,62.6168,35.1119,49.7786,15.6388,32.4974,12.638,81.6,63.7339,36.7784,25.3867,24.2892,31.2605,20.5721,70.148,23.9876,23.1967,20.7175,9.3758,50.5921,21.2245,91.5428,16.0711,33.3526,52.6306,34.8978,95.5154,50.0026,124.0571,38.0925,17.4711,20.0488,50.4393,14.5903,22.7856,42.3377,22.4507,101.8125,6.8870000000000005,74.48100000000001,21.8793,44.198,48.2047,52.2209,28.8855,40.0801,24.4941,42.43,29.5756,78.92,4.0022,22.1962,22.4645,24.3511,66.3202,50.9589,88.3657,22.5491,24.2925,25.975,44.3516,33.7816,54.0328,12.8094,15.6214,43.066,87.2486,37.465,86.4381,16.2144,56.7424,45.4089,30.9769,8.2225,39.2294,60.1451,20.5751,36.0506,84.06,46.1667,17.6408,27.81,23.2711,45.9179,47.4703,38.8102,25.8736,48.0573,24.885,20.8198,47.4355,50.1084,14.5858,27.2267,36.6279,50.4996,48.8147,26.2702,17.7967,18.1579,72.3136,23.5596,9.6463,45.903999999999996,18.43,46.3325,57.7573,31.09,30.9597,35.535,18.0827,25.8833,14.732999999999999,61.9449,31.9854,35.54,39.6463,26.85,36.81,38.9136,23.6611,42.2004,38.8008,48.4083,26.9769,34.3923,26.4337,76.06,25.7323,22.654,40.7087,26.7323,14.3158,14.8597,40.908,18.0828,80.8114,20.1368,17.7338,27.2161,17.7217,22.8021,37.4668,51.1844,16.4934,67.2738,44.8721,11.2907,28.851,10.01,10.19,34.97,24.8181,17.6186,18.9935,30.7569,724.83,19.3437,34.3581,11.2057,27.2504,24.5169,34.2874,25.7515,55.333,29.5182,40.2704,19.8077,29.4473,20.9,8.6376,12.045,32.32,19.2265,18.2094,17.98,30.4893,14.5,53.905,6.72,49.0831,21.5328,3.0507,23.0855,234.5016,20.5989,56.7584,13.3953,25.5057,69.1239,17.0368,15.5769,38.9864,6.6027,38.0557,63.408,95.3953,46.4241,37.1389,20.7376,89.02600000000001,8.9809,55.6825,36.1244,5.6469,25.1264,21.2895,26.3582,9.8188,30.834,28.1999,11.885941,22.4053,22.3177,7.2681,12.5469,21.5443,90.8895,25.4837,29.1864,3.4748
2012-01-20,22.5269,55.1005,30.5,6.42,73.3351,10.3127,98.0617,19.6272,27.3108,73.3589,32.04,16.5356,52.0609,54.8886,73.58,25.2,54.7902,102.9233,16.1724,25.3485,293.9022,19.0712,190.93,23.1222,6.0043,29.8185,44.3662,22.4596,53.187,27.1481,44.5505,35.17,28.8379,57.2085,25.6795,32.2406,60.81,62.9456,43.1071,9.2531,82.931,17.8983,51.9747,10.6335,18.9306,24.0039,26.1733,33.0019,19.5362,35.04,41.028,347.0,98.7885,23.9684,17.6138,6.3626,17.9042,24.8812,67.9118,79.91,19.3225,118.14,146.1601,12.3064,61.7398,34.1844,76.3871,5.98,25.6069,28.0314,55.7376,14.4288,10.62,24.9135,39.9867,34.3314,22.0762,32.45,24.4386,82.9678,25.5638,36.92,10.9675,13.2978,19.3869,30.195999999999998,28.2329,11.5822,57.01,3750.2405,77.8903,356.39,55.5242,20.0868,45.9716,53.8312,24.7685,33.9832,15.5071,26.8935,52.9579,55.0103,32.9446,16.2798,26.3285,33.955,36.8,11.192,24.6691,16.4684,99.0275,40.954,42.2887,19.7092,70.1626,11.7768,64.4725,36.9044,19.3852,84.7192,35.9052,12.5947,37.7093,31.7114,39.885,71.9488,8.3605,36.2869,56.1816,47.7535,23.6044,22.4396,19.99,28.0939,38.561,42.23,36.2568,33.429,40.175,9.6709,44.1145,9.4528,37.6326,37.0245,13.3591,54.9562,31.3919,38.56,17.93,37.8711,47.8183,48.1188,24.057,35.5541,96.104,36.8072,108.9509,52.5806,26.2284,72.4421,28.0831,28.4364,39.6143,51.9,19.0905,64.2968,120.27,18.4005,71.99,85.2552,24.4161,10.4872,28.6304,15.66,23.9417,30.6268,48.4456,31.5374,21.2624,8.4978,16.3808,25.8886,35.4215,14.6073,29.5526,36.41,60.1778,14.6242,30.7141,19.3263,50.5412,20.5757,23.8792,96.1094,12.1415,170.7167,31.2748,4.7162,33.8668,32.6409,15.7761,25.5984,19.0511,26.2394,41.9359,27.2353,50.86,53.8906,19.35,37.0377,45.8022,12.5514,11.6904,10.8339,85.8428,4.6677,30.7576,42.64,42.1997,36.3,20.4568,21.4916,142.1105,17.28,23.7768,8.3224,47.6145,52.5041,148.5599,16.1161,16.0649,43.9354,44.9032,64.7785,51.5027,19.8883,29.8359,20.3782,66.4453,39.3928,6.6398,54.1652,11.9558,23.2331,32.821999999999996,33.8359,10.311,26.1226,88.64,38.3297,17.344,20.9388,24.8064,30.99,19.2815,16.295,63.7523,36.4089,22.7568,23.5469,66.9666,34.9871,24.6194,27.3465,14.8226,31.1269,26.3708,73.4222,9.7352,32.4775,21.8972,44.103,79.8428,71.5578,33.5151,29.9868,22.2421,171.59,11.936,29.35,29.908,7.76,24.438000000000002,44.6071,63.3,35.7565,21.570999999999998,17.42,32.768,15.7913,46.9575,40.4409,21.56,21.9088,59.3789,31.5215,14.32,13.737,50.9951,46.4881,22.4496,23.0573,6.787000000000001,42.9034,37.1556,63.2389,35.8612,51.9359,14.2774,33.2815,13.089,82.28,65.5293,36.9763,25.1323,25.5064,32.336,21.115,69.3652,24.8556,24.1847,21.1378,8.8542,52.068999999999996,22.2615,92.9204,16.1153,32.6093,50.7247,34.9931,95.5937,48.3016,126.8807,38.7018,17.1042,20.7939,51.1648,15.6094,24.4886,43.9546,21.9422,102.484,7.0135,75.7059,21.244,45.1283,48.4847,52.0859,30.9086,41.0765,24.4529,46.24,30.4904,78.33,4.1025,22.4924,22.6647,25.7643,67.4529,53.3843,89.5652,22.7167,23.6841,28.5475,44.7597,34.2955,58.6501,13.124,16.7682,43.7498,87.6705,39.1322,89.6662,19.6614,59.7258,46.5906,30.9975,8.7434,39.3741,59.7335,20.9183,34.8416,84.3,47.4251,18.0564,29.2,23.8634,46.7351,49.6288,39.0829,27.0602,49.2641,27.0479,21.1344,49.1561,52.4654,14.9059,28.069000000000003,36.3688,50.2408,50.64,27.0625,17.188,18.5582,75.4087,23.3242,9.2025,47.2051,19.33,45.9544,58.7386,34.48,31.208000000000002,35.8525,18.5136,26.1953,16.4782,61.1048,32.841,36.01,39.6562,26.8845,36.31,39.5278,23.6235,42.8121,40.7666,49.6035,27.6797,35.2073,26.869,77.99,25.6496,23.3655,40.3934,27.7743,14.4831,15.1757,43.5521,18.4801,86.521,20.0239,19.2263,29.5095,17.8355,23.4516,38.2317,52.1237,16.8055,68.9234,47.0293,11.2723,27.3469,10.72,10.67,37.58,26.0691,17.9472,19.3484,31.0307,744.69,19.314,35.1802,11.7022,28.2198,24.5989,34.49,25.9668,55.0493,28.6257,41.475,21.2427,30.4621,22.75,8.8772,12.065,33.2,20.1065,18.7828,18.61,30.2934,15.08,54.93,6.04,52.6082,21.9609,3.5959,24.4959,234.455,19.9965,56.8337,13.5831,26.0516,70.031,18.5938,16.0927,38.9163,7.4956,38.4197,63.9619,101.0536,47.2039,40.1964,21.5525,92.0952,9.8856,55.0251,38.2051,5.4809,26.6063,23.5031,27.6557,9.9549,31.7482,29.0103,15.279325,24.8968,24.2935,7.1404,12.682,22.9024,97.3341,24.8052,30.7479,3.9099
2012-01-27,22.228,56.1616,31.05,6.82,73.9237,10.1153,99.0603,20.0901,28.4298,71.3681,32.01,16.7695,55.2121,55.7332,75.4,25.55,56.298,104.7353,16.1273,24.7197,290.8879,18.6991,195.37,23.1003,7.7104,29.0478,44.1978,22.1094,54.483999999999995,27.6269,43.7276,34.1962,29.3935,56.196999999999996,25.2388,31.9002,61.46,57.3684,43.6971,9.4948,83.9591,18.5222,55.3111,10.4289,20.4843,23.8281,26.2598,33.4296,18.6717,36.6,39.9805,347.58,104.6623,23.6075,18.3247,6.5605,17.1314,26.3879,68.7286,79.42,19.6625,118.56,149.8936,12.5153,60.9468,34.1113,79.7375,5.93,25.3246,28.1723,56.446000000000005,15.5241,10.67,24.6703,40.004,34.0898,22.0331,31.43,23.6023,87.3974,26.2932,36.685,11.07,12.8877,19.0344,29.9288,28.8925,10.5514,57.61,3945.2674,75.7552,366.76,53.0715,19.74,45.0151,53.9153,25.0576,33.571,15.2269,28.0095,50.6412,54.3575,33.082,16.7421,26.0771,34.5163,37.3788,11.3036,23.3681,16.4015,105.3001,39.9186,42.3822,19.6061,71.9181,10.3068,64.6388,38.9006,19.3342,86.1099,35.4771,13.1142,38.3851,31.2908,40.575,72.734,9.2312,36.1824,57.7084,49.1142,23.389,22.373,19.595,26.9063,39.6249,42.32,35.5327,35.8856,40.1526,9.677999999999999,43.8659,8.0143,41.2494,37.9352,13.3256,55.0745,31.8338,39.59,18.14,39.6676,48.2902,48.5666,25.3455,35.3562,100.1677,39.3547,113.8107,52.5489,26.5108,71.4189,28.2187,29.1327,39.6946,51.44,19.398,63.0769,120.16,18.7335,74.2692,86.5401,25.0388,10.535,29.1337,15.7625,23.1916,31.1811,49.6249,32.0301,21.6305,8.2751,16.4357,26.9151,37.9116,14.8425,29.1023,37.95,58.4174,14.5325,30.2308,18.8393,50.7145,21.1308,24.8799,98.7874,12.0081,164.361,32.0524,4.7357,35.7878,32.8894,14.9587,27.404,19.9998,26.9266,42.6613,27.8431,50.6121,48.6045,19.38,37.3372,46.5126,12.457,11.8993,10.7376,82.219,4.4943,33.9847,41.73,43.2656,51.685,20.7282,21.3159,143.5729,17.92,22.6927,8.0692,48.2844,52.7432,152.9998,16.5111,15.6321,43.8384,46.7431,63.3359,51.7315,19.7395,29.7161,19.2259,62.1085,38.3592,6.4078,52.1844,12.1141,23.1764,33.351,33.3502,10.4792,26.2747,91.32,39.1193,16.9624,21.1847,25.6306,30.5151,17.9789,16.34,63.167,35.5308,23.2054,24.3318,65.6473,35.3145,23.5339,26.6637,14.9662,30.8857,26.6709,74.0757,9.6725,33.2526,22.5265,43.1612,77.4492,74.1766,32.9613,29.4666,21.7343,176.41,12.4553,29.85,29.4398,7.43,24.0431,46.8832,63.45,34.8463,21.4594,17.9216,33.8372,15.9802,48.2806,38.9198,21.04,22.4708,61.4429,31.8893,17.6843,14.9439,52.9224,46.9662,23.3207,23.1367,6.8049,44.7653,36.0637,60.5214,34.6955,49.6686,14.745999999999999,34.5469,13.7242,82.56,65.4509,36.8259,24.5005,25.2487,32.8442,22.2478,69.3482,25.47,24.0949,20.96,8.7306,51.6998,22.8815,90.6748,15.8062,32.9891,51.3645,35.3229,95.31,47.8561,130.8355,38.7627,17.2908,21.1549,49.6738,15.6163,25.0588,43.8473,22.0366,103.7591,7.0406,75.7652,21.511999999999997,45.1752,50.063,55.3738,30.7571,40.0554,25.1396,47.5,31.4278,85.54,4.4367,23.1728,26.1737,23.7686,64.0465,51.9219,89.8413,22.5227,23.3968,29.15,45.6057,34.4718,60.923,13.6157,17.2895,44.8144,89.1471,39.0049,93.0919,20.2221,59.4846,48.6028,30.8059,8.948,39.9188,60.3467,20.788,32.7931,83.5,48.9958,17.4797,29.23,23.9266,46.5561,52.4072,38.9894,25.7609,49.3764,26.3564,24.7813,50.4249,53.8305,15.0828,28.3353,36.5643,52.4666,47.7294,27.8103,16.8299,19.6459,76.447,22.61,9.615,48.0668,23.09,44.8555,59.2215,38.43,31.5864,40.2403,18.7213,25.6617,16.9058,58.443000000000005,34.238,36.32,39.904,25.6703,35.98,39.6854,23.7339,43.4604,41.4632,49.3595,28.2997,35.1536,27.5496,86.82,25.7624,22.6464,41.9696,29.6981,14.5667,15.0434,43.8817,18.2943,89.2184,20.31,17.2949,29.691,17.7567,22.9623,38.4581,56.2619,15.0581,70.3799,47.5433,11.2077,27.6118,11.05,10.4,37.9,26.4832,18.438,19.0434,33.0745,698.26,18.8831,35.3216,11.7291,27.695,25.9031,34.7842,25.7914,56.2942,27.8633,42.9482,20.9069,30.8932,22.78,8.5473,11.885,34.11,20.1233,19.8297,17.65,30.6478,15.63,56.57,6.14,52.4398,21.9267,3.5778,25.0215,249.1143,19.8811,55.1645,14.5898,26.2052,70.0829,19.5099,15.7303,39.1336,7.5145,37.9667,63.6157,102.7301,46.2764,40.3667,21.4727,92.2488,9.5709,54.7307,37.8563,5.8021,27.2069,23.8968,27.3134,9.7754,31.3238,29.3787,15.326607000000001,24.414,24.8479,7.1093,12.4629,22.1918,97.5667,25.4658,30.9467,3.7616
